N_Init,Strategy,Run,Candidate,Step,NumFeatsAtThisStep,NumFeatsToDate
0,entropy_pred,1,('$ qI pa ta pI $'),17,36,106
0,entropy_pred,1,('$ ta ke pa $'),18,24,114
0,entropy_pred,1,('$ ta pE ka $'),19,24,118
0,entropy_pred,1,('$ ka tI ta $'),20,24,122
0,entropy_pred,1,('$ pE ka pe $'),21,30,130
0,entropy_pred,1,('$ tE ta tE $'),22,30,134
0,entropy_pred,1,('$ qE ka ti $'),23,30,138
0,entropy_pred,1,('$ pa te qa qe $'),24,41,142
0,entropy_pred,1,('$ kI ka qe qa $'),25,42,146
0,entropy_pred,1,('$ ta kI ka kE $'),26,42,148
0,entropy_pred,1,('$ pi qa tE ta $'),27,42,150
0,entropy_pred,1,('$ pe ta qI $'),28,30,152
0,entropy_pred,1,('$ ki ka ki $'),29,30,154
0,entropy_pred,1,('$ qI qE ta $'),30,33,166
0,entropy_pred,1,('$ tE kI ta $'),31,33,170
0,entropy_pred,1,('$ pI qE pE $'),32,45,182
0,entropy_pred,1,('$ tI pE tE qE $'),33,54,186
0,entropy_pred,1,('$ ka pE kE $'),34,33,190
0,entropy_pred,1,('$ pE kE tI ta $'),35,60,196
0,entropy_pred,1,('$ pa qI pE ta $'),36,48,200
0,entropy_pred,1,('$ qi ta tI pI $'),37,51,204
0,entropy_pred,1,('$ tE tI kE $'),38,45,208
0,entropy_pred,1,('$ pI kI qa qE $'),39,51,210
0,entropy_pred,1,('$ qI kI qE $'),40,45,212
0,entropy_pred,1,('$ tI qI kI $'),41,45,217
0,entropy_pred,1,('$ qa pE pi $'),42,33,221
0,entropy_pred,1,('$ ta pE te ka $'),43,46,225
0,entropy_pred,1,('$ ta tI tE ka $'),44,48,225
0,entropy_pred,1,('$ pa pe qI pE $'),45,58,240
0,entropy_pred,1,('$ ta pi kE qa $'),46,48,242
0,entropy_pred,1,('$ ta qE tE ta $'),47,45,242
0,entropy_pred,1,('$ pE tI pI qI $'),48,54,242
0,entropy_pred,1,('$ kE pI pE kI $'),49,64,242
0,entropy_pred,1,('$ qE ka ti ka $'),50,42,242
0,entropy_pred,1,('$ pI kI qa tI $'),51,51,242
0,entropy_pred,1,('$ kE kI tE ta $'),52,56,242
0,entropy_pred,1,('$ tI tE pI ka $'),53,60,242
0,entropy_pred,1,('$ pa kI qI tE $'),54,60,242
0,entropy_pred,1,('$ qI kE pI tE $'),55,64,242
0,entropy_pred,1,('$ qE pE kI qE $'),56,60,242
0,entropy_pred,1,('$ kI pI qE qI $'),57,60,242
0,entropy_pred,1,('$ tI tE ti qa $'),58,60,248
0,entropy_pred,1,('$ pE pE qE qa $'),59,51,248
0,entropy_pred,1,('$ ka ti ka qi $'),60,42,248
0,entropy_pred,1,('$ pE kE tI kI $'),61,54,248
0,entropy_pred,1,('$ kI tI pI kE $'),62,54,248
0,entropy_pred,1,('$ ka pI pE tI $'),63,60,248
0,entropy_pred,1,('$ pE kI pI ta $'),64,60,248
0,entropy_pred,1,('$ ka pI qI pI $'),65,60,248
0,entropy_pred,1,('$ qI pE qE tI $'),66,60,248
0,entropy_pred,1,('$ pE qI pE pE $'),67,60,248
0,entropy_pred,1,('$ ka qe qa qi $'),68,42,248
0,entropy_pred,1,('$ pE tI tE pE $'),69,60,248
0,entropy_pred,1,('$ qE kI pE pE $'),70,60,248
0,entropy_pred,1,('$ pa tE kE tE $'),71,51,248
0,entropy_pred,1,('$ qE tI pE pI $'),72,64,248
0,entropy_pred,1,('$ pI pa qI kE $'),73,51,248
0,entropy_pred,1,('$ pE kI qE ta $'),74,56,248
0,train,2,('$ ka qi $'),0,12,12
0,train,2,('$ tI tE pE qI qI $'),1,69,81
0,train,2,('$ tI kI $'),2,18,84
0,train,2,('$ qe ke $'),3,18,95
0,train,2,('$ ke ka ta ti $'),4,36,119
0,train,2,('$ pi pe ta $'),5,33,134
0,train,2,('$ qa pE $'),6,12,140
0,train,2,('$ qi qi pe $'),7,45,161
0,train,2,('$ qi pi $'),8,18,162
0,train,2,('$ qe qa $'),9,12,162
0,train,2,('$ kI qI $'),10,18,162
0,train,2,('$ tE qa ka $'),11,22,167
0,train,2,('$ ki $'),12,3,170
0,train,2,('$ kE ka qe pa $'),13,41,186
0,train,2,('$ te $'),14,3,187
0,train,2,('$ qa $'),15,2,188
0,train,2,('$ qa ka $'),16,8,189
0,train,2,('$ ke ke ta $'),17,33,189
0,train,2,('$ pa ki ke pa $'),18,48,201
0,train,2,('$ pi ta ti pe $'),19,51,214
0,train,2,('$ ke $'),20,3,214
0,train,2,('$ kE pE qE $'),21,45,216
0,train,2,('$ kI $'),22,3,217
0,train,2,('$ pE pa $'),23,12,218
0,train,2,('$ tE $'),24,3,218
0,train,2,('$ pe te qa $'),25,33,218
0,train,2,('$ qE pE $'),26,18,218
0,train,2,('$ pi ta qa $'),27,22,220
0,train,2,('$ ti $'),28,3,220
0,train,2,('$ ke ta qa $'),29,22,220
0,train,2,('$ pI $'),30,3,220
0,train,2,('$ qE $'),31,3,220
0,train,2,('$ kI pE $'),32,18,220
0,train,2,('$ tE ka $'),33,12,220
0,train,2,('$ ki ta qI $'),34,30,224
0,train,2,('$ ta kE kE $'),35,33,229
0,train,2,('$ tI $'),36,3,229
0,train,2,('$ pe ta tE kI $'),37,49,232
0,train,2,('$ kI kI pa qe $'),38,51,240
0,train,2,('$ ki pa $'),39,12,241
0,train,2,('$ qI pa pi pi ti qa ka qE tE $'),40,130,255
0,train,2,('$ kI qE $'),41,18,255
0,train,2,('$ pi qi $'),42,18,255
0,train,2,('$ te pi $'),43,18,255
0,train,2,('$ qa qe ta ke ke $'),44,54,255
0,train,2,('$ qa ta ka qa tE $'),45,26,256
0,train,2,('$ qI pa pE $'),46,30,257
0,train,2,('$ qe $'),47,3,257
0,train,2,('$ pE pI kI $'),48,45,257
0,train,2,('$ pe $'),49,3,257
0,train,2,('$ kE $'),50,3,257
0,train,2,('$ te ke $'),51,18,257
0,train,2,('$ qI ta qE tI tE $'),52,74,257
0,train,2,('$ pI kE $'),53,18,257
0,train,2,('$ pi $'),54,3,257
0,train,2,('$ kI ta $'),55,12,257
0,train,2,('$ ta pe $'),56,12,257
0,train,2,('$ pE $'),57,3,257
0,train,2,('$ qi ke ke $'),58,45,257
0,train,2,('$ pE ka $'),59,12,257
0,train,2,('$ qE kE tI $'),60,45,257
0,train,2,('$ te ka ka $'),61,22,257
0,train,2,('$ qI $'),62,3,257
0,train,2,('$ ta ke $'),63,12,257
0,train,2,('$ qe qe $'),64,18,257
0,train,2,('$ tE pI $'),65,18,257
0,train,2,('$ ka ki qe $'),66,33,257
0,train,2,('$ pi ta $'),67,12,257
0,train,2,('$ te qe $'),68,18,257
0,train,2,('$ qi ta $'),69,12,257
0,train,2,('$ ke ta $'),70,12,257
0,train,2,('$ qa qi $'),71,12,257
0,train,2,('$ qE kI $'),72,18,257
0,train,2,('$ qI tE pa $'),73,33,257
0,train,2,('$ ka qI $'),74,12,257
0,unif,2,('$ pa pI $'),0,12,12
0,unif,2,('$ qe ki qe qe $'),1,60,69
0,unif,2,('$ pi pe $'),2,18,77
0,unif,2,('$ qa pE pa qI $'),3,42,107
0,unif,2,('$ qe ki ke $'),4,45,107
0,unif,2,('$ pE te tE $'),5,45,123
0,unif,2,('$ qE pi qE $'),6,45,130
0,unif,2,('$ ki qE pe tE $'),7,68,142
0,unif,2,('$ pE pa $'),8,12,149
0,unif,2,('$ qi pI $'),9,18,153
0,unif,2,('$ tI pa tI $'),10,30,159
0,unif,2,('$ tI qi ka $'),11,33,171
0,unif,2,('$ qi pI pe pE $'),12,68,175
0,unif,2,('$ qe tE qa $'),13,33,180
0,unif,2,('$ ke ki $'),14,18,180
0,unif,2,('$ qe ke $'),15,18,180
0,unif,2,('$ ti pi te te $'),16,54,180
0,unif,2,('$ pE qI pi $'),17,45,199
0,unif,2,('$ pE pe pI tI $'),18,66,211
0,unif,2,('$ qE pI ka $'),19,33,214
0,unif,2,('$ kE pa qe pa $'),20,41,225
0,unif,2,('$ qi qi $'),21,18,225
0,unif,2,('$ ke ka kI kE $'),22,51,238
0,unif,2,('$ ti te ki $'),23,45,241
0,unif,2,('$ qI tI $'),24,18,241
0,unif,2,('$ ki ta $'),25,12,241
0,unif,2,('$ kI kE kE qe $'),26,60,243
0,unif,2,('$ qI pE pE $'),27,45,243
0,unif,2,('$ qI qI $'),28,18,243
0,unif,2,('$ ke tE qI tE $'),29,64,243
0,unif,2,('$ tE pe qi $'),30,45,244
0,unif,2,('$ pI ki pi tE $'),31,66,247
0,unif,2,('$ qa pE $'),32,12,248
0,unif,2,('$ qe kE pe kI $'),33,68,248
0,unif,2,('$ qI kI ta $'),34,33,249
0,unif,2,('$ qe kI te $'),35,45,249
0,unif,2,('$ pi kI $'),36,18,249
0,unif,2,('$ qI ta qE $'),37,30,250
0,unif,2,('$ ta qI te $'),38,33,253
0,unif,2,('$ kE kE qE qI $'),39,54,253
0,unif,2,('$ tE ti qE ke $'),40,70,253
0,unif,2,('$ pi pE pa $'),41,33,254
0,unif,2,('$ pI ke tI ti $'),42,70,254
0,unif,2,('$ qE pi qi ta $'),43,60,256
0,unif,2,('$ ta pa $'),44,8,258
0,unif,2,('$ te pa qE ta $'),45,41,259
0,unif,2,('$ te tI $'),46,18,259
0,unif,2,('$ qI qa qI $'),47,30,259
0,unif,2,('$ qa te pE $'),48,33,264
0,unif,2,('$ qI tE ke $'),49,45,264
0,unif,2,('$ ki ti pa ti $'),50,51,267
0,unif,2,('$ tE tE qa $'),51,33,268
0,unif,2,('$ ta tI $'),52,12,268
0,unif,2,('$ ki tE $'),53,18,268
0,unif,2,('$ te qI ta tI $'),54,51,268
0,unif,2,('$ qe ki ti pe $'),55,60,268
0,unif,2,('$ qI qa ka $'),56,22,271
0,unif,2,('$ kE ki qi qE $'),57,69,271
0,unif,2,('$ tE kI ta ta $'),58,43,271
0,unif,2,('$ pi tI te ki $'),59,68,271
0,unif,2,('$ qa ki pa tE $'),60,42,272
0,unif,2,('$ ki pE qe $'),61,45,272
0,unif,2,('$ qi pa ki pi $'),62,51,276
0,unif,2,('$ qE pi qa qe $'),63,51,276
0,unif,2,('$ ka ti $'),64,12,276
0,unif,2,('$ ka qa ka $'),65,16,279
0,unif,2,('$ pe qe pI $'),66,45,279
0,unif,2,('$ qe tE ke ki $'),67,64,279
0,unif,2,('$ pe ta qE pe $'),68,49,280
0,unif,2,('$ qi qI $'),69,18,280
0,unif,2,('$ pE qI qi tE $'),70,68,280
0,unif,2,('$ qa ti ti $'),71,33,280
0,unif,2,('$ kE pa ke ta $'),72,41,280
0,unif,2,('$ qE qI kE pE $'),73,60,280
0,unif,2,('$ qe ke pI ti $'),74,66,280
0,entropy,2,('$ qE ki tE te $'),0,70,70
0,entropy,2,('$ qi pE qe $'),1,45,78
0,entropy,2,('$ ki kE pe $'),2,45,78
0,entropy,2,('$ kI pE ke $'),3,45,87
0,entropy,2,('$ pi qE qe $'),4,45,87
0,entropy,2,('$ ke tE ke $'),5,45,96
0,entropy,2,('$ pe pE te $'),6,45,96
0,entropy,2,('$ qi pe pe $'),7,45,108
0,entropy,2,('$ ka ti tI qa $'),8,48,138
0,entropy,2,('$ qa pa pI $'),9,22,157
0,entropy,2,('$ ta ti tI $'),10,33,164
0,entropy,2,('$ ta tI tE $'),11,33,172
0,entropy,2,('$ ki qI pI qI $'),12,54,197
0,entropy,2,('$ pI qI qa $'),13,33,200
0,entropy,2,('$ ki qI qI ti $'),14,60,204
0,entropy,2,('$ tI ta pa $'),15,22,219
0,entropy,2,('$ kE pi qI $'),16,45,221
0,entropy,2,('$ pi qE qI ki $'),17,68,229
0,entropy,2,('$ te pI ti tI $'),18,68,232
0,entropy,2,('$ qi qI kI pi $'),19,60,232
0,entropy,2,('$ ka qi qi kI $'),20,60,238
0,entropy,2,('$ pe qI qI ti $'),21,66,238
0,entropy,2,('$ tI tI tI $'),22,45,238
0,entropy,2,('$ ka qi ti $'),23,33,238
0,entropy,2,('$ ke ta qi $'),24,30,247
0,entropy,2,('$ kI pa ti $'),25,30,254
0,entropy,2,('$ pa qa ta $'),26,16,261
0,entropy,2,('$ kI ki ki kI $'),27,60,262
0,entropy,2,('$ pI pe qI pi $'),28,70,263
0,entropy,2,('$ ki qe pI ti $'),29,68,263
0,entropy,2,('$ kE te pI qi $'),30,68,263
0,entropy,2,('$ ti kI qe qI $'),31,70,263
0,entropy,2,('$ tI ke pI ki $'),32,70,263
0,entropy,2,('$ qI pi qi tI $'),33,60,263
0,entropy,2,('$ qi ti qI pe $'),34,66,263
0,entropy,2,('$ qa qi ka $'),35,24,271
0,entropy,2,('$ qi kI qi qI $'),36,64,271
0,entropy,2,('$ ti qi ti pI $'),37,54,271
0,entropy,2,('$ ke tI pi kI $'),38,68,271
0,entropy,2,('$ ti ti qI pe $'),39,66,271
0,entropy,2,('$ qe pi kI te $'),40,68,271
0,entropy,2,('$ ki qi ki tI $'),41,54,271
0,entropy,2,('$ qe qe kI ti $'),42,66,271
0,entropy,2,('$ qi kI pi $'),43,45,271
0,entropy,2,('$ pE pe pI ki $'),44,68,271
0,entropy,2,('$ qi pI pi kI $'),45,64,271
0,entropy,2,('$ kI pi pe qI $'),46,68,271
0,entropy,2,('$ qe qe pI te $'),47,69,271
0,entropy,2,('$ ti pi qI qe $'),48,66,271
0,entropy,2,('$ pi ti kI ke $'),49,66,271
0,entropy,2,('$ ki ti ti pI $'),50,54,271
0,entropy,2,('$ ki qi qI qI $'),51,54,271
0,entropy,2,('$ tI qi ki kI $'),52,60,271
0,entropy,2,('$ ki ki tI ta $'),53,60,271
0,entropy,2,('$ tI ti pi tI $'),54,60,271
0,entropy,2,('$ ke qI ki qI $'),55,68,271
0,entropy,2,('$ pi kI qe pI $'),56,70,271
0,entropy,2,('$ tI ti qi kE $'),57,66,271
0,entropy,2,('$ qe qi tI qe $'),58,68,271
0,entropy,2,('$ te qI pi $'),59,45,271
0,entropy,2,('$ ki kI ki $'),60,45,271
0,entropy,2,('$ ti kI ke tI $'),61,70,271
0,entropy,2,('$ qi kI tI ki $'),62,60,271
0,entropy,2,('$ tI qi qI ti $'),63,64,271
0,entropy,2,('$ pe pI qi $'),64,45,271
0,entropy,2,('$ pI pe qI tI $'),65,69,271
0,entropy,2,('$ ki qI qi pi $'),66,60,271
0,entropy,2,('$ pi kI pi $'),67,45,271
0,entropy,2,('$ te te kI te $'),68,69,271
0,entropy,2,('$ ti pI ki $'),69,45,271
0,entropy,2,('$ pI pi qI ki $'),70,64,271
0,entropy,2,('$ pe tI te kI $'),71,71,271
0,entropy,2,('$ qi tI ki pi $'),72,60,271
0,entropy,2,('$ tE ke tI ti $'),73,68,271
0,entropy,2,('$ ki pI ke pi $'),74,68,271
0,entropy_pred,2,('$ pa ki $'),0,12,12
0,entropy_pred,2,('$ qa pI $'),1,12,16
0,entropy_pred,2,('$ pa te $'),2,12,20
0,entropy_pred,2,('$ qI ka $'),3,12,32
0,entropy_pred,2,('$ pa pa $'),4,8,36
0,entropy_pred,2,('$ pe pa $'),5,12,40
0,entropy_pred,2,('$ tE pE $'),6,18,48
0,entropy_pred,2,('$ tE kI $'),7,18,52
0,entropy_pred,2,('$ pe qE $'),8,18,56
0,entropy_pred,2,('$ pE ki $'),9,18,60
0,entropy_pred,2,('$ kI tE $'),10,18,64
0,entropy_pred,2,('$ qi ta ta $'),11,22,76
0,entropy_pred,2,('$ pe ka ka $'),12,22,80
0,entropy_pred,2,('$ kI pa pa $'),13,22,84
0,entropy_pred,2,('$ pa ta kE $'),14,22,94
0,entropy_pred,2,('$ ka ka qe $'),15,22,98
0,entropy_pred,2,('$ qI pI $'),16,18,100
0,entropy_pred,2,('$ pa ka pi $'),17,22,104
0,entropy_pred,2,('$ ta kE pa $'),18,24,113
0,entropy_pred,2,('$ qa qI ka pa $'),19,34,117
0,entropy_pred,2,('$ ka qe ta $'),20,24,121
0,entropy_pred,2,('$ tE ta ki $'),21,30,133
0,entropy_pred,2,('$ pI ka te $'),22,30,137
0,entropy_pred,2,('$ ke ta qe $'),23,30,141
0,entropy_pred,2,('$ ke pa qi $'),24,30,143
0,entropy_pred,2,('$ qE ta pE $'),25,30,147
0,entropy_pred,2,('$ ke pa pE qa $'),26,41,149
0,entropy_pred,2,('$ tI ka pI $'),27,30,153
0,entropy_pred,2,('$ qa pa ka $'),28,16,154
0,entropy_pred,2,('$ tE ta pE qE $'),29,48,162
0,entropy_pred,2,('$ qE kE ka pe $'),30,48,170
0,entropy_pred,2,('$ pE ta qE tI $'),31,49,174
0,entropy_pred,2,('$ pE pI qa $'),32,33,178
0,entropy_pred,2,('$ qa pe pe ta $'),33,45,190
0,entropy_pred,2,('$ kI qE qa $'),34,33,194
0,entropy_pred,2,('$ qa ke pE qE $'),35,54,205
0,entropy_pred,2,('$ kI qI pa ki $'),36,51,207
0,entropy_pred,2,('$ qa tI tE $'),37,33,211
0,entropy_pred,2,('$ te ke ka $'),38,33,212
0,entropy_pred,2,('$ pi te pa $'),39,33,215
0,entropy_pred,2,('$ te pi ta ka $'),40,43,218
0,entropy_pred,2,('$ ka ta pI kI $'),41,43,220
0,entropy_pred,2,('$ qa ki ke ka $'),42,48,222
0,entropy_pred,2,('$ kE pi qa $'),43,33,224
0,entropy_pred,2,('$ ta tI te pa $'),44,48,226
0,entropy_pred,2,('$ te ke ke qa $'),45,51,232
0,entropy_pred,2,('$ qi pE ta $'),46,33,233
0,entropy_pred,2,('$ qe qe pi ka $'),47,60,238
0,entropy_pred,2,('$ qi pi ki ta $'),48,60,253
0,entropy_pred,2,('$ te pe kI ta $'),49,60,255
0,entropy_pred,2,('$ qa qe te $'),50,33,256
0,entropy_pred,2,('$ ti pa qi ki $'),51,51,259
0,entropy_pred,2,('$ kI tI ti qi $'),52,54,276
0,entropy_pred,2,('$ qI ta ke tI $'),53,51,276
0,entropy_pred,2,('$ qi pe pi ke $'),54,64,276
0,entropy_pred,2,('$ ta kI pa pE $'),55,42,276
0,entropy_pred,2,('$ qa kI qi $'),56,33,276
0,entropy_pred,2,('$ qe qa tI pI $'),57,51,276
0,entropy_pred,2,('$ tI tE ta pI $'),58,51,276
0,entropy_pred,2,('$ pe te qi pa $'),59,60,276
0,entropy_pred,2,('$ qi qe qi qi $'),60,60,276
0,entropy_pred,2,('$ qi pe ke pe $'),61,54,276
0,entropy_pred,2,('$ qe ti qe ti $'),62,64,276
0,entropy_pred,2,('$ pa ki qe ke $'),63,60,276
0,entropy_pred,2,('$ pE pI ta qE $'),64,51,276
0,entropy_pred,2,('$ qi qe ti ke $'),65,64,276
0,entropy_pred,2,('$ ke qe qi te $'),66,60,276
0,entropy_pred,2,('$ te pe te pi $'),67,54,276
0,entropy_pred,2,('$ qI tI ta ti $'),68,51,276
0,entropy_pred,2,('$ ke qi te pi $'),69,64,276
0,entropy_pred,2,('$ qa te te ti $'),70,54,276
0,entropy_pred,2,('$ ka te pe pi $'),71,54,276
0,entropy_pred,2,('$ kI qa qi te $'),72,51,276
0,entropy_pred,2,('$ ta qi qi pi $'),73,60,276
0,entropy_pred,2,('$ ki ta pE kI $'),74,51,276
0,train,3,('$ tE ka $'),0,12,12
0,train,3,('$ kE pE qE $'),1,45,51
0,train,3,('$ qa qi $'),2,12,61
0,train,3,('$ ke $'),3,3,64
0,train,3,('$ ka qi $'),4,12,64
0,train,3,('$ pI tE ta kI $'),5,51,92
0,train,3,('$ qe qe $'),6,18,100
0,train,3,('$ kI kI pa qe $'),7,51,121
0,train,3,('$ qa ka $'),8,8,124
0,train,3,('$ pa ki ke pa $'),9,48,151
0,train,3,('$ qi ta $'),10,12,155
0,train,3,('$ te ke $'),11,18,155
0,train,3,('$ ki $'),12,3,156
0,train,3,('$ qa ta ka qa tE $'),13,26,167
0,train,3,('$ pi pe ta $'),14,33,168
0,train,3,('$ ta kE kE $'),15,33,173
0,train,3,('$ qI ta qE tI tE $'),16,74,187
0,train,3,('$ qi pi $'),17,18,192
0,train,3,('$ qI $'),18,3,193
0,train,3,('$ qi ke ke $'),19,45,206
0,train,3,('$ qi qi pe $'),20,45,212
0,train,3,('$ pe $'),21,3,212
0,train,3,('$ ke ka ta ti $'),22,36,220
0,train,3,('$ pI kE $'),23,18,220
0,train,3,('$ pi ta $'),24,12,220
0,train,3,('$ pI $'),25,3,220
0,train,3,('$ ka qI $'),26,12,220
0,train,3,('$ ta pe $'),27,12,220
0,train,3,('$ te pi $'),28,18,220
0,train,3,('$ ke ta $'),29,12,220
0,train,3,('$ qI tE pa $'),30,33,220
0,train,3,('$ kE $'),31,3,220
0,train,3,('$ qi ta pI qI $'),32,51,231
0,train,3,('$ qI pa pi pi ti qa ka qE tE $'),33,130,244
0,train,3,('$ kE ka qe pa $'),34,41,248
0,train,3,('$ qE kE tI $'),35,45,251
0,train,3,('$ pe te qa $'),36,33,251
0,train,3,('$ kI pE $'),37,18,251
0,train,3,('$ qa pE $'),38,12,251
0,train,3,('$ ta ke $'),39,12,251
0,train,3,('$ pE pa $'),40,12,251
0,train,3,('$ ti $'),41,3,251
0,train,3,('$ tE pI $'),42,18,251
0,train,3,('$ pi qi $'),43,18,251
0,train,3,('$ qE pE $'),44,18,251
0,train,3,('$ te $'),45,3,251
0,train,3,('$ ke ke ta $'),46,33,251
0,train,3,('$ qE $'),47,3,251
0,train,3,('$ kI ta $'),48,12,251
0,train,3,('$ ka ki qe $'),49,33,251
0,train,3,('$ tE $'),50,3,251
0,train,3,('$ tI tE pE qI qI $'),51,69,255
0,train,3,('$ tE qa ka $'),52,22,256
0,train,3,('$ qe qa $'),53,12,256
0,train,3,('$ te qe $'),54,18,256
0,train,3,('$ qe ke $'),55,18,256
0,train,3,('$ kI qI $'),56,18,256
0,train,3,('$ ke ta qa $'),57,22,256
0,train,3,('$ ke qa qI $'),58,30,256
0,train,3,('$ kI qE $'),59,18,256
0,train,3,('$ pe ta tE kI $'),60,49,256
0,train,3,('$ ki ta qI $'),61,30,256
0,train,3,('$ pi ta qa $'),62,22,256
0,train,3,('$ ki pa $'),63,12,256
0,train,3,('$ pE $'),64,3,256
0,train,3,('$ pE pI kI $'),65,45,256
0,train,3,('$ pi ta ti pe $'),66,51,257
0,train,3,('$ qa qe ta ke ke $'),67,54,257
0,train,3,('$ kI $'),68,3,257
0,train,3,('$ qI pa pE $'),69,30,257
0,train,3,('$ qe $'),70,3,257
0,train,3,('$ tI $'),71,3,257
0,train,3,('$ qE kI $'),72,18,257
0,train,3,('$ qa $'),73,2,258
0,train,3,('$ te ka ka $'),74,22,258
0,unif,3,('$ te qa $'),0,12,12
0,unif,3,('$ pi qe $'),1,18,26
0,unif,3,('$ kI qa qa $'),2,22,43
0,unif,3,('$ ka qa $'),3,8,45
0,unif,3,('$ pe qE pi pI $'),4,68,105
0,unif,3,('$ kE ta $'),5,12,107
0,unif,3,('$ pe pi $'),6,18,114
0,unif,3,('$ kI ki pE tE $'),7,66,150
0,unif,3,('$ kE tE $'),8,18,151
0,unif,3,('$ ti kE $'),9,18,152
0,unif,3,('$ pi ta pa $'),10,22,155
0,unif,3,('$ pE pE tE pe $'),11,54,169
0,unif,3,('$ ti qI ki $'),12,45,180
0,unif,3,('$ qa pi $'),13,12,186
0,unif,3,('$ te qi tE te $'),14,68,194
0,unif,3,('$ qI pE ta kE $'),15,49,208
0,unif,3,('$ pE ke tE ki $'),16,68,208
0,unif,3,('$ te pI ka qE $'),17,51,217
0,unif,3,('$ pa ti qi $'),18,33,228
0,unif,3,('$ ka ti ke $'),19,33,231
0,unif,3,('$ te qE ta pa $'),20,39,233
0,unif,3,('$ tE ta ka $'),21,22,233
0,unif,3,('$ pI qe qI pE $'),22,70,236
0,unif,3,('$ qi qa $'),23,12,237
0,unif,3,('$ ka tE pI qi $'),24,56,247
0,unif,3,('$ qa ki qa $'),25,24,251
0,unif,3,('$ pi qE kE tI $'),26,66,251
0,unif,3,('$ ke kI te $'),27,45,251
0,unif,3,('$ kE qi qI $'),28,45,251
0,unif,3,('$ ka kE te $'),29,33,255
0,unif,3,('$ pE ka ta tI $'),30,36,259
0,unif,3,('$ ta tE kI $'),31,33,259
0,unif,3,('$ te tE pi $'),32,45,259
0,unif,3,('$ qa pa pE $'),33,22,260
0,unif,3,('$ ke tE te te $'),34,60,262
0,unif,3,('$ te pE pI $'),35,45,262
0,unif,3,('$ pE qE qa pa $'),36,37,262
0,unif,3,('$ kE pI ti qi $'),37,60,263
0,unif,3,('$ te kI qe pi $'),38,70,263
0,unif,3,('$ ka ki tI $'),39,33,265
0,unif,3,('$ qE pe kE tE $'),40,60,265
0,unif,3,('$ qe ki ka $'),41,33,267
0,unif,3,('$ pa ta ke $'),42,22,269
0,unif,3,('$ qi kE kE $'),43,45,269
0,unif,3,('$ pE ka $'),44,12,269
0,unif,3,('$ qE pi ti ta $'),45,60,271
0,unif,3,('$ qa tI ki $'),46,33,271
0,unif,3,('$ pI pI qa $'),47,33,272
0,unif,3,('$ pi ke kE qa $'),48,56,272
0,unif,3,('$ qa kI tI tI $'),49,60,272
0,unif,3,('$ ke te qe $'),50,45,273
0,unif,3,('$ pi ta tE ka $'),51,42,277
0,unif,3,('$ pe qa tE $'),52,30,277
0,unif,3,('$ tE ka qe ke $'),53,48,279
0,unif,3,('$ pI pI kE $'),54,45,279
0,unif,3,('$ qI kI $'),55,18,279
0,unif,3,('$ qE tE qE ki $'),56,63,279
0,unif,3,('$ pi pe $'),57,18,279
0,unif,3,('$ ta pE pI $'),58,33,279
0,unif,3,('$ qa qI kI $'),59,33,279
0,unif,3,('$ ti pe ta $'),60,33,279
0,unif,3,('$ tI tI tE ti $'),61,66,279
0,unif,3,('$ te tE qe kI $'),62,68,279
0,unif,3,('$ tE qi pi ti $'),63,63,280
0,unif,3,('$ ki qi qe pa $'),64,54,280
0,unif,3,('$ pe ti $'),65,18,280
0,unif,3,('$ tE qE $'),66,18,280
0,unif,3,('$ tI qI ki qI $'),67,60,280
0,unif,3,('$ te kE pa qi $'),68,51,282
0,unif,3,('$ pI ti qe $'),69,45,282
0,unif,3,('$ ti qI qE $'),70,45,282
0,unif,3,('$ ka tE te $'),71,33,282
0,unif,3,('$ te tI qe $'),72,45,282
0,unif,3,('$ ka te $'),73,12,282
0,unif,3,('$ qI ti tE qE $'),74,66,282
0,entropy,3,('$ te te tI te $'),0,69,69
0,entropy,3,('$ qe pI qe $'),1,45,75
0,entropy,3,('$ pi qI ti $'),2,45,94
0,entropy,3,('$ te qI te $'),3,45,94
0,entropy,3,('$ qi qI qi $'),4,45,94
0,entropy,3,('$ tE qI qe $'),5,45,106
0,entropy,3,('$ tE pI te $'),6,45,106
0,entropy,3,('$ ke qI te $'),7,45,106
0,entropy,3,('$ te ti ke $'),8,45,115
0,entropy,3,('$ ti qa kI $'),9,30,137
0,entropy,3,('$ pa ka $'),10,8,144
0,entropy,3,('$ ka pI pI ta $'),11,48,175
0,entropy,3,('$ qI ki qI $'),12,45,194
0,entropy,3,('$ tI kI kI $'),13,45,199
0,entropy,3,('$ tE ka qa ti $'),14,36,225
0,entropy,3,('$ pE pa pI qa $'),15,42,241
0,entropy,3,('$ ti ta qa ta $'),16,30,253
0,entropy,3,('$ qI ki ti $'),17,45,255
0,entropy,3,('$ kI ke qe pI $'),18,69,260
0,entropy,3,('$ kI ke tI $'),19,45,260
0,entropy,3,('$ qI pi te pa $'),20,56,265
0,entropy,3,('$ pI ti pi kE $'),21,66,266
0,entropy,3,('$ kI ti ti $'),22,45,266
0,entropy,3,('$ tI ki qI ti $'),23,64,266
0,entropy,3,('$ pI ti qi qI $'),24,60,266
0,entropy,3,('$ pI pe pi $'),25,45,266
0,entropy,3,('$ pI ke ki $'),26,45,266
