ent,good,bad,diff,acc,rej,Step,Run,Strategy,N_Init,IsTI,judgment,proposed
2.862974566596635,-300.6980903628856,-314.26640018210543,0.59,-1.700557305080971,0,0,0,unif,0,False,True,(0, 16, 1, 0)
1.5269197688515388,-232.374748490348,-240.14201984869212,0.58,-2.089256117670907,0,1,0,unif,0,False,True,(0, 5, 6, 0)
3.435569479915962,-971.0358297046738,-1460.490143799239,0.77,-213.00107583871446,-191.29602132153806,20,0,unif,0,False,True,(0, 14, 6, 20, 0)
3.435569479915962,-767.409915177115,-1301.6652677325562,0.73,-207.8756481670418,-176.29602132153806,21,0,unif,0,True,True,(0, 10, 18, 17, 0)
2.0995146821708657,-551.4099151771147,-1061.665267732556,0.78,-154.41010903435293,-146.29602132153798,22,0,unif,0,False,True,(0, 18, 3, 0)
4.389894335448165,-2591.4099151771175,-2774.6652677325587,0.61,-580.4101090343532,-333.41353040773424,23,0,unif,0,True,False,(0, 3, 6, 8, 16, 0)
4.199053481434682,-2591.4100607557716,-2774.665409091541,0.61,-580.4101659999135,-388.48247957021897,24,0,unif,0,False,False,(0, 8, 12, 14, 0)
3.6363509286975635,-2592.824562136922,-2775.87416803585,0.61,-580.8730970470777,-434.6142401602068,25,0,unif,0,False,False,(0, 16, 16, 8, 0)
3.4355694799159555,-2975.4099573738285,-3197.665312039106,0.62,-697.4101280228736,-555.2316073481893,26,0,unif,0,False,False,(0, 1, 11, 13, 0)
2.862974566596635,-1865.4099573738276,-2231.6653120391043,0.66,-413.13893829647947,-402.2316073481892,27,0,unif,0,False,True,(0, 5, 5, 7, 1, 0)
4.0210005151794475,-1865.5758500183315,-2231.8059601507503,0.66,-413.1858210003609,-451.27808785455636,28,0,unif,0,False,False,(0, 15, 4, 17, 0)
2.0995146821708657,-1787.4541353063314,-2129.7049820193115,0.67,-383.6833166588424,-436.25644968353413,29,0,unif,0,False,True,(0, 5, 3, 0)
4.199029364341732,-521.4406114494409,-959.695966114718,0.78,-135.74592726024966,-211.2546465026153,30,0,unif,0,True,True,(0, 3, 18, 4, 20, 0)
2.0995146821708657,-521.4406114494409,-959.695966114718,0.78,-136.28038812756083,-211.2546465026153,31,0,unif,0,False,True,(0, 5, 11, 0)
3.4355694799159555,-1196.4405692527303,-1673.6959218081713,0.69,-412.28036913904094,-467.12920828176516,32,0,unif,0,False,False,(0, 13, 19, 1, 0)
2.0995146821708657,-1064.4405692527303,-1580.695921808171,0.69,-358.8148300063521,-431.1292082817651,33,0,unif,0,False,True,(0, 18, 17, 0)
2.8629745665966295,-1616.4099151771156,-2093.665267732557,0.67,-517.811223644515,-569.8553137839936,34,0,unif,0,False,False,(0, 2, 9, 0)
4.389894335448175,-902.4099151771152,-1163.665267732556,0.65,-287.9287327307111,-356.85531378399327,35,0,unif,0,False,True,(0, 6, 19, 8, 18, 0)
4.0081643932352895,-713.4099151771152,-1019.6652677325559,0.66,-207.94906711375958,-296.85531378399327,36,0,unif,0,True,True,(0, 7, 14, 5, 16, 0)
3.0538395377030776,-713.4099151771152,-1019.6652677325559,0.66,-208.72646473893946,-296.85531378399327,37,0,unif,0,False,True,(0, 7, 7, 4, 5, 0)
4.199029364341723,-1649.409915177116,-2090.665267732557,0.67,-562.7264647389397,-645.9242355186161,38,0,unif,0,False,False,(0, 15, 14, 16, 0)
2.0995146821708657,-1445.4099151771156,-1949.6652677325567,0.7,-473.26092560625085,-582.9242355186159,39,0,unif,0,False,True,(0, 18, 19, 0)
4.0081650234775115,-1445.40992168305,-1949.66527225363,0.69,-473.2609289143531,-640.944571996796,40,0,unif,0,False,False,(0, 14, 19, 2, 12, 0)
3.6264344510224045,-956.4099200289984,-1292.6652711509284,0.66,-270.1840876018233,-451.9445715557154,41,0,unif,0,False,True,(0, 5, 4, 20, 18, 0)
4.77162427766105,-2774.4099151771175,-2990.665267732559,0.62,-951.1840852861524,-837.1592536910084,42,0,unif,0,False,False,(0, 16, 5, 11, 8, 0)
4.389923052079302,-2774.4101020859825,-2990.6654888075614,0.62,-951.1841817552443,-892.2768210606142,43,0,unif,0,False,False,(0, 11, 19, 4, 18, 0)
4.199036008202651,-2774.4101101741444,-2990.665498156316,0.62,-951.1841855367361,-950.3457478512418,44,0,unif,0,False,False,(0, 12, 4, 15, 0)
3.24470450880952,-1271.409995617097,-1697.6654157556331,0.67,-349.01012830826147,-593.3457297632867,45,0,unif,0,True,True,(0, 8, 6, 3, 0)
4.982607865879033,-1271.6647772099636,-1697.904671293565,0.67,-349.12446253028975,-642.6944012753551,46,0,unif,0,False,False,(0, 3, 4, 1, 13, 0)
3.6264344510223974,-2204.557456736414,-2636.7972710357476,0.65,-742.0827868870558,-973.5765902575349,47,0,unif,0,False,False,(0, 19, 3, 6, 0)
4.962489248767492,-2204.557456736414,-2636.7972710357476,0.65,-742.0827868870558,-1052.8398613984523,48,0,unif,0,False,False,(0, 1, 19, 9, 7, 0)
2.0995146821708657,-2036.43676842978,-2474.6885815802952,0.66,-685.5551392961306,-1028.8003376209133,49,0,unif,0,False,True,(0, 5, 15, 0)
2.4812446243837503,-1754.4367684297795,-2186.6885815802943,0.67,-533.1867748665893,-944.8003376209131,50,0,unif,0,False,True,(0, 18, 6, 12, 0)
